Data from solis365c_3750mA_black_FLMS192441__1__16-13-33-650.txt Node

Date: Tue Sep 13 16:13:33 CEST 2022
User: Spectrometer
Spectrometer: FLMS19244
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338.974	-23.5
339.356	-23.5
339.738	-23.5
340.12	-66.68
340.502	-79.38
340.883	-36.2
341.265	-112.4
341.647	-97.16
342.029	-79.38
342.41	-48.9
342.792	-53.98
343.173	-5.72
343.555	-48.9
343.936	-28.58
344.318	-43.82
344.699	34.93
345.08	62.87
345.462	98.43
345.843	128.92
346.224	106.05
346.605	123.84
346.986	88.27
347.368	121.3
347.749	222.9
348.13	123.84
348.51	276.25
348.891	167.02
349.272	197.5
349.653	227.98
350.034	261.01
350.414	210.2
350.795	215.28
351.176	276.25
351.556	261.01
351.937	273.71
352.317	268.63
352.698	357.54
353.078	352.45
353.459	273.71
353.839	253.39
354.219	286.41
354.599	281.33
354.98	268.63
355.36	273.71
355.74	309.27
356.12	337.21
356.5	299.11
356.88	266.09
357.26	329.59
357.64	393.1
358.02	271.17
358.399	337.21
358.779	327.05
359.159	362.62
359.539	268.63
359.918	304.19
360.298	306.73
360.677	291.49
361.057	329.59
361.436	301.65
361.816	278.79
362.195	316.89
362.574	309.27
362.954	230.52
363.333	299.11
363.712	255.93
364.091	296.57
364.47	271.17
364.849	268.63
365.228	261.01
365.607	321.97
365.986	245.77
366.365	268.63
366.744	240.69
367.123	329.59
367.501	273.71
367.88	281.33
368.259	327.05
368.637	258.47
369.016	337.21
369.394	217.82
369.773	319.43
370.151	316.89
370.53	291.49
370.908	205.12
371.286	286.41
371.665	220.36
372.043	393.1
372.421	136.54
372.799	327.05
373.177	301.65
373.555	329.59
373.933	314.35
374.311	291.49
374.689	286.41
375.067	263.55
375.445	220.36
375.823	207.66
376.2	253.39
376.578	332.13
376.956	288.95
377.333	248.31
377.711	301.65
378.088	233.06
378.466	304.19
378.843	347.37
379.22	261.01
379.598	283.87
379.975	283.87
380.352	177.18
380.73	301.65
381.107	360.08
381.484	314.35
381.861	263.55
382.238	316.89
382.615	304.19
382.992	311.81
383.369	334.67
383.746	314.35
384.122	372.78
384.499	283.87
384.876	222.9
385.252	314.35
385.629	360.08
386.006	334.67
386.382	278.79
386.759	349.91
387.135	288.95
387.512	311.81
387.888	263.55
388.264	296.57
388.641	347.37
389.017	271.17
389.393	268.63
389.769	319.43
390.145	362.62
390.521	342.29
390.897	253.39
391.273	311.81
391.649	276.25
392.025	304.19
392.401	294.03
392.777	314.35
393.152	294.03
393.528	291.49
393.904	299.11
394.279	294.03
394.655	319.43
395.03	283.87
395.406	319.43
395.781	337.21
396.157	360.08
396.532	352.45
396.907	329.59
397.283	301.65
397.658	311.81
398.033	342.29
398.408	314.35
398.783	296.57
399.158	309.27
399.533	324.51
399.908	299.11
400.283	294.03
400.658	332.13
401.033	357.54
401.407	375.32
401.782	261.01
402.157	309.27
402.531	304.19
402.906	245.77
403.28	299.11
403.655	319.43
404.029	332.13
404.404	339.75
404.778	245.77
405.153	281.33
405.527	306.73
405.901	334.67
406.275	296.57
406.649	291.49
407.023	370.24
407.397	286.41
407.771	253.39
408.145	342.29
408.519	299.11
408.893	332.13
409.267	291.49
409.641	324.51
410.015	334.67
410.388	321.97
410.762	344.83
411.136	288.95
411.509	395.64
411.883	288.95
412.256	339.75
412.63	263.55
413.003	281.33
413.376	304.19
413.75	281.33
414.123	316.89
414.496	268.63
414.869	329.59
415.242	288.95
415.615	263.55
415.988	362.62
416.361	306.73
416.734	261.01
417.107	291.49
417.48	253.39
417.853	349.91
418.226	240.69
418.598	314.35
418.971	294.03
419.344	309.27
419.716	291.49
420.089	390.56
420.461	283.87
420.834	304.19
421.206	255.93
421.578	197.5
421.951	271.17
422.323	360.08
422.695	207.66
423.067	357.54
423.439	352.45
423.812	360.08
424.184	316.89
424.556	321.97
424.928	271.17
425.299	344.83
425.671	286.41
426.043	327.05
426.415	304.19
426.787	365.16
427.158	309.27
427.53	286.41
427.902	291.49
428.273	248.31
428.645	299.11
429.016	372.78
429.387	311.81
429.759	349.91
430.13	271.17
430.501	240.69
430.873	304.19
431.244	238.15
431.615	296.57
431.986	355
432.357	314.35
432.728	456.6
433.099	245.77
433.47	337.21
433.841	360.08
434.212	309.27
434.583	283.87
434.953	266.09
435.324	342.29
435.695	337.21
436.065	250.85
436.436	253.39
436.806	271.17
437.177	283.87
437.547	306.73
437.918	304.19
438.288	344.83
438.658	253.39
439.028	288.95
439.399	337.21
439.769	238.15
440.139	233.06
440.509	278.79
440.879	266.09
441.249	347.37
441.619	255.93
441.989	217.82
442.359	321.97
442.728	327.05
443.098	311.81
443.468	357.54
443.838	357.54
444.207	360.08
444.577	311.81
444.946	278.79
445.316	301.65
445.685	327.05
446.055	281.33
446.424	324.51
446.793	337.21
447.163	339.75
447.532	286.41
447.901	268.63
448.27	339.75
448.639	342.29
449.008	372.78
449.377	388.02
449.746	311.81
450.115	321.97
450.484	370.24
450.853	263.55
451.221	316.89
451.59	248.31
451.959	365.16
452.327	316.89
452.696	309.27
453.065	352.45
453.433	337.21
453.801	339.75
454.17	347.37
454.538	332.13
454.907	324.51
455.275	255.93
455.643	286.41
456.011	321.97
456.379	273.71
456.747	360.08
457.115	276.25
457.483	321.97
457.851	395.64
458.219	355
458.587	321.97
458.955	261.01
459.323	319.43
459.69	324.51
460.058	355
460.426	334.67
460.793	355
461.161	342.29
461.528	253.39
461.896	324.51
462.263	370.24
462.631	329.59
462.998	349.91
463.365	324.51
463.732	299.11
464.1	291.49
464.467	255.93
464.834	281.33
465.201	288.95
465.568	291.49
465.935	309.27
466.302	316.89
466.669	263.55
467.035	311.81
467.402	268.63
467.769	271.17
468.136	240.69
468.502	349.91
468.869	385.48
469.235	271.17
469.602	294.03
469.968	324.51
470.335	316.89
470.701	238.15
471.067	319.43
471.434	309.27
471.8	324.51
472.166	357.54
472.532	296.57
472.898	296.57
473.264	296.57
473.63	299.11
473.996	337.21
474.362	321.97
474.728	321.97
475.094	316.89
475.46	362.62
475.825	352.45
476.191	324.51
476.557	294.03
476.922	321.97
477.288	385.48
477.653	339.75
478.019	304.19
478.384	319.43
478.749	329.59
479.115	258.47
479.48	291.49
479.845	390.56
480.21	250.85
480.576	311.81
480.941	347.37
481.306	324.51
481.671	311.81
482.036	334.67
482.401	299.11
482.765	367.7
483.13	283.87
483.495	304.19
483.86	304.19
484.224	327.05
484.589	382.94
484.954	344.83
485.318	344.83
485.683	288.95
486.047	291.49
486.412	349.91
486.776	222.9
487.14	360.08
487.504	266.09
487.869	304.19
488.233	337.21
488.597	304.19
488.961	281.33
489.325	281.33
489.689	344.83
490.053	296.57
490.417	309.27
490.781	258.47
491.145	365.16
491.508	339.75
491.872	306.73
492.236	255.93
492.599	362.62
492.963	344.83
493.327	306.73
493.69	316.89
494.054	230.52
494.417	319.43
494.78	329.59
495.144	286.41
495.507	311.81
495.87	344.83
496.233	311.81
496.596	327.05
496.959	281.33
497.322	258.47
497.685	375.32
498.048	288.95
498.411	306.73
498.774	370.24
499.137	357.54
499.5	344.83
499.862	321.97
500.225	398.18
500.588	357.54
500.95	276.25
501.313	283.87
501.675	288.95
502.038	332.13
502.4	342.29
502.762	342.29
503.125	309.27
503.487	337.21
503.849	329.59
504.211	299.11
504.574	238.15
504.936	311.81
505.298	306.73
505.66	296.57
506.022	296.57
506.383	332.13
506.745	309.27
507.107	271.17
507.469	377.86
507.831	418.5
508.192	304.19
508.554	367.7
508.915	329.59
509.277	337.21
509.638	382.94
510	319.43
510.361	281.33
510.723	327.05
511.084	225.44
511.445	268.63
511.806	377.86
512.167	375.32
512.529	342.29
512.89	286.41
513.251	393.1
513.612	291.49
513.972	360.08
514.333	400.72
514.694	261.01
515.055	349.91
515.416	360.08
515.776	362.62
516.137	342.29
516.498	253.39
516.858	291.49
517.219	357.54
517.579	370.24
517.94	355
518.3	288.95
518.66	319.43
519.021	321.97
519.381	276.25
519.741	344.83
520.101	245.77
520.461	377.86
520.821	324.51
521.181	291.49
521.541	324.51
521.901	240.69
522.261	286.41
522.621	314.35
522.981	375.32
523.34	283.87
523.7	355
524.06	306.73
524.419	349.91
524.779	233.06
525.138	339.75
525.498	309.27
525.857	311.81
526.216	281.33
526.576	314.35
526.935	271.17
527.294	250.85
527.653	339.75
528.013	360.08
528.372	395.64
528.731	334.67
529.09	288.95
529.449	347.37
529.807	321.97
530.166	258.47
530.525	283.87
530.884	291.49
531.243	296.57
531.601	365.16
531.96	255.93
532.318	360.08
532.677	344.83
533.035	332.13
533.394	375.32
533.752	332.13
534.111	306.73
534.469	370.24
534.827	324.51
535.185	375.32
535.543	319.43
535.902	276.25
536.26	311.81
536.618	319.43
536.976	324.51
537.334	367.7
537.691	321.97
538.049	375.32
538.407	357.54
538.765	253.39
539.122	271.17
539.48	263.55
539.838	339.75
540.195	362.62
540.553	294.03
540.91	309.27
541.268	390.56
541.625	332.13
541.982	380.4
542.34	258.47
542.697	311.81
543.054	266.09
543.411	355
543.768	296.57
544.125	210.2
544.482	324.51
544.839	327.05
545.196	288.95
545.553	327.05
545.91	283.87
546.267	344.83
546.623	291.49
546.98	281.33
547.337	367.7
547.693	360.08
548.05	395.64
548.406	273.71
548.763	344.83
549.119	388.02
549.475	281.33
549.832	344.83
550.188	304.19
550.544	324.51
550.9	261.01
551.256	299.11
551.612	309.27
551.968	299.11
552.324	334.67
552.68	355
553.036	347.37
553.392	306.73
553.748	327.05
554.104	288.95
554.459	370.24
554.815	382.94
555.17	377.86
555.526	316.89
555.882	382.94
556.237	337.21
556.592	319.43
556.948	367.7
557.303	250.85
557.658	385.48
558.014	327.05
558.369	281.33
558.724	311.81
559.079	339.75
559.434	339.75
559.789	306.73
560.144	319.43
560.499	329.59
560.854	271.17
561.209	327.05
561.563	266.09
561.918	281.33
562.273	311.81
562.627	329.59
562.982	342.29
563.336	311.81
563.691	324.51
564.045	324.51
564.4	342.29
564.754	319.43
565.108	339.75
565.463	339.75
565.817	365.16
566.171	304.19
566.525	311.81
566.879	311.81
567.233	276.25
567.587	278.79
567.941	283.87
568.295	253.39
568.649	319.43
569.002	352.45
569.356	281.33
569.71	355
570.064	370.24
570.417	332.13
570.771	283.87
571.124	344.83
571.478	390.56
571.831	291.49
572.184	355
572.538	349.91
572.891	339.75
573.244	306.73
573.597	319.43
573.95	278.79
574.304	266.09
574.657	332.13
575.01	377.86
575.362	306.73
575.715	311.81
576.068	316.89
576.421	324.51
576.774	372.78
577.126	342.29
577.479	349.91
577.832	316.89
578.184	375.32
578.537	344.83
578.889	299.11
579.242	337.21
579.594	311.81
579.946	344.83
580.299	283.87
580.651	306.73
581.003	316.89
581.355	294.03
581.707	314.35
582.059	365.16
582.411	347.37
582.763	382.94
583.115	304.19
583.467	415.96
583.819	355
584.171	316.89
584.522	243.23
584.874	360.08
585.226	329.59
585.577	329.59
585.929	311.81
586.28	278.79
586.632	250.85
586.983	347.37
587.334	321.97
587.686	360.08
588.037	367.7
588.388	258.47
588.739	327.05
589.09	344.83
589.441	337.21
589.792	296.57
590.143	276.25
590.494	321.97
590.845	314.35
591.196	306.73
591.547	321.97
591.897	388.02
592.248	355
592.599	360.08
592.949	301.65
593.3	360.08
593.65	388.02
594.001	324.51
594.351	286.41
594.702	339.75
595.052	357.54
595.402	296.57
595.752	375.32
596.102	337.21
596.453	332.13
596.803	286.41
597.153	291.49
597.503	344.83
597.853	245.77
598.202	288.95
598.552	316.89
598.902	304.19
599.252	314.35
599.601	296.57
599.951	388.02
600.301	276.25
600.65	349.91
601	299.11
601.349	352.45
601.699	291.49
602.048	281.33
602.397	281.33
602.747	316.89
603.096	355
603.445	390.56
603.794	355
604.143	329.59
604.492	377.86
604.841	380.4
605.19	271.17
605.539	263.55
605.888	327.05
606.237	215.28
606.585	367.7
606.934	299.11
607.283	344.83
607.631	347.37
607.98	306.73
608.328	281.33
608.677	362.62
609.025	370.24
609.374	296.57
609.722	266.09
610.07	263.55
610.418	339.75
610.767	352.45
611.115	306.73
611.463	296.57
611.811	360.08
612.159	291.49
612.507	288.95
612.855	235.6
613.202	296.57
613.55	291.49
613.898	309.27
614.246	266.09
614.593	362.62
614.941	357.54
615.288	344.83
615.636	311.81
615.983	311.81
616.331	299.11
616.678	342.29
617.026	339.75
617.373	268.63
617.72	400.72
618.067	342.29
618.414	349.91
618.761	347.37
619.108	321.97
619.455	316.89
619.802	319.43
620.149	342.29
620.496	311.81
620.843	339.75
621.19	357.54
621.536	311.81
621.883	324.51
622.23	324.51
622.576	311.81
622.923	316.89
623.269	415.96
623.616	329.59
623.962	299.11
624.308	436.28
624.655	357.54
625.001	395.64
625.347	276.25
625.693	377.86
626.039	334.67
626.385	332.13
626.731	355
627.077	342.29
627.423	321.97
627.769	324.51
628.115	309.27
628.46	365.16
628.806	278.79
629.152	344.83
629.497	410.88
629.843	306.73
630.189	314.35
630.534	255.93
630.879	324.51
631.225	367.7
631.57	311.81
631.915	314.35
632.261	352.45
632.606	349.91
632.951	337.21
633.296	355
633.641	324.51
633.986	339.75
634.331	276.25
634.676	311.81
635.021	263.55
635.365	355
635.71	357.54
636.055	281.33
636.4	248.31
636.744	339.75
637.089	248.31
637.433	311.81
637.778	324.51
638.122	352.45
638.466	418.5
638.811	337.21
639.155	278.79
639.499	314.35
639.843	309.27
640.188	347.37
640.532	347.37
640.876	372.78
641.22	360.08
641.564	403.26
641.908	255.93
642.251	311.81
642.595	329.59
642.939	357.54
643.283	360.08
643.626	382.94
643.97	288.95
644.313	332.13
644.657	306.73
645	255.93
645.344	288.95
645.687	347.37
646.03	329.59
646.374	347.37
646.717	316.89
647.06	306.73
647.403	321.97
647.746	362.62
648.089	286.41
648.432	286.41
648.775	321.97
649.118	329.59
649.461	421.04
649.804	337.21
650.146	337.21
650.489	283.87
650.832	255.93
651.174	327.05
651.517	291.49
651.859	306.73
652.202	227.98
652.544	301.65
652.887	347.37
653.229	334.67
653.571	301.65
653.913	281.33
654.256	375.32
654.598	291.49
654.94	319.43
655.282	329.59
655.624	263.55
655.966	400.72
656.308	294.03
656.649	352.45
656.991	332.13
657.333	349.91
657.675	342.29
658.016	238.15
658.358	304.19
658.699	314.35
659.041	301.65
659.382	355
659.724	301.65
660.065	304.19
660.406	283.87
660.748	339.75
661.089	263.55
661.43	349.91
661.771	294.03
662.112	263.55
662.453	327.05
662.794	268.63
663.135	311.81
663.476	314.35
663.817	288.95
664.157	362.62
664.498	296.57
664.839	349.91
665.179	314.35
665.52	327.05
665.86	390.56
666.201	332.13
666.541	347.37
666.882	426.12
667.222	372.78
667.562	393.1
667.903	273.71
668.243	296.57
668.583	273.71
668.923	278.79
669.263	349.91
669.603	365.16
669.943	372.78
670.283	319.43
670.623	321.97
670.963	316.89
671.302	355
671.642	324.51
671.982	357.54
672.321	324.51
672.661	281.33
673	314.35
673.34	415.96
673.679	382.94
674.019	304.19
674.358	288.95
674.697	294.03
675.036	288.95
675.376	314.35
675.715	339.75
676.054	240.69
676.393	299.11
676.732	261.01
677.071	344.83
677.41	316.89
677.748	385.48
678.087	352.45
678.426	349.91
678.765	370.24
679.103	393.1
679.442	314.35
