Data from solis1d_750mA_gray_FLMS192441__1__16-06-11-871.txt Node

Date: Tue Sep 13 16:06:11 CEST 2022
User: Spectrometer
Spectrometer: FLMS19244
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338.974	-33.02
339.356	-33.02
339.738	-33.02
340.12	-73.67
340.502	-137.17
340.883	-121.93
341.265	-101.61
341.647	-96.53
342.029	-76.21
342.41	-30.48
342.792	-73.67
343.173	2.54
343.555	-55.88
343.936	10.16
344.318	22.86
344.699	45.72
345.08	38.1
345.462	50.8
345.843	124.47
346.224	78.75
346.605	182.9
346.986	203.22
347.368	175.27
347.749	139.71
348.13	132.09
348.51	154.95
348.891	215.92
349.272	221
349.653	228.62
350.034	256.56
350.414	302.29
350.795	317.53
351.176	365.79
351.556	320.07
351.937	302.29
352.317	320.07
352.698	307.37
353.078	378.49
353.459	289.58
353.839	304.83
354.219	299.75
354.599	348.01
354.98	327.69
355.36	314.99
355.74	322.61
356.12	320.07
356.5	317.53
356.88	408.97
357.26	363.25
357.64	320.07
358.02	350.55
358.399	398.81
358.779	368.33
359.159	370.87
359.539	365.79
359.918	365.79
360.298	312.45
360.677	342.93
361.057	381.03
361.436	271.8
361.816	287.04
362.195	254.02
362.574	330.23
362.954	370.87
363.333	304.83
363.712	261.64
364.091	271.8
364.47	299.75
364.849	375.95
365.228	332.77
365.607	325.15
365.986	320.07
366.365	279.42
366.744	312.45
367.123	248.94
367.501	378.49
367.88	375.95
368.259	264.18
368.637	325.15
369.016	289.58
369.394	363.25
369.773	297.21
370.151	342.93
370.53	312.45
370.908	274.34
371.286	228.62
371.665	256.56
372.043	284.5
372.421	274.34
372.799	312.45
373.177	340.39
373.555	276.88
373.933	302.29
374.311	292.12
374.689	375.95
375.067	320.07
375.445	337.85
375.823	340.39
376.2	299.75
376.578	261.64
376.956	294.66
377.333	312.45
377.711	340.39
378.088	264.18
378.466	314.99
378.843	317.53
379.22	335.31
379.598	294.66
379.975	342.93
380.352	398.81
380.73	281.96
381.107	393.73
381.484	332.77
381.861	314.99
382.238	297.21
382.615	314.99
382.992	345.47
383.369	284.5
383.746	292.12
384.122	251.48
384.499	307.37
384.876	373.41
385.252	302.29
385.629	386.11
386.006	294.66
386.382	327.69
386.759	330.23
387.135	370.87
387.512	297.21
387.888	337.85
388.264	312.45
388.641	345.47
389.017	309.91
389.393	297.21
389.769	312.45
390.145	309.91
390.521	312.45
390.897	248.94
391.273	287.04
391.649	325.15
392.025	320.07
392.401	391.19
392.777	386.11
393.152	358.17
393.528	307.37
393.904	274.34
394.279	350.55
394.655	271.8
395.03	383.57
395.406	363.25
395.781	327.69
396.157	340.39
396.532	375.95
396.907	325.15
397.283	238.78
397.658	342.93
398.033	309.91
398.408	368.33
398.783	271.8
399.158	416.6
399.533	340.39
399.908	370.87
400.283	297.21
400.658	269.26
401.033	307.37
401.407	340.39
401.782	248.94
402.157	337.85
402.531	330.23
402.906	281.96
403.28	309.91
403.655	264.18
404.029	251.48
404.404	345.47
404.778	309.91
405.153	294.66
405.527	287.04
405.901	350.55
406.275	332.77
406.649	350.55
407.023	337.85
407.397	363.25
407.771	350.55
408.145	335.31
408.519	284.5
408.893	368.33
409.267	340.39
409.641	330.23
410.015	317.53
410.388	398.81
410.762	368.33
411.136	335.31
411.509	401.35
411.883	312.45
412.256	408.97
412.63	383.57
413.003	414.06
413.376	360.71
413.75	375.95
414.123	408.97
414.496	421.68
414.869	381.03
415.242	360.71
415.615	368.33
415.988	439.46
416.361	436.92
416.734	442
417.107	462.32
417.48	464.86
417.853	454.7
418.226	480.1
418.598	523.28
418.971	492.8
419.344	487.72
419.716	472.48
420.089	566.47
420.461	609.65
420.834	548.69
421.206	530.9
421.578	716.34
421.951	624.89
422.323	657.92
422.695	683.32
423.067	749.36
423.439	756.98
423.812	848.43
424.184	828.11
424.556	850.97
424.928	919.56
425.299	939.88
425.671	1021.17
426.043	1107.53
426.415	1041.49
426.787	1168.5
427.158	1117.69
427.53	1198.98
427.902	1201.52
428.273	1341.23
428.645	1343.77
429.016	1582.55
429.387	1491.11
429.759	1684.16
430.13	1745.13
430.501	1724.81
430.873	1935.64
431.244	1991.53
431.615	2164.26
431.986	2189.67
432.357	2225.23
432.728	2601.18
433.099	2573.24
433.47	2745.97
433.841	2723.11
434.212	2883.14
434.583	3162.57
434.953	3137.17
435.324	3335.3
435.695	3533.44
436.065	3759.52
436.436	3924.63
436.806	4165.95
437.177	4244.7
437.547	4496.18
437.918	4773.06
438.288	4930.56
438.658	5174.42
439.028	5446.22
439.399	5542.75
439.769	5888.22
440.139	6078.73
440.509	6566.46
440.879	6830.64
441.249	7016.07
441.619	7244.69
441.989	7491.09
442.359	7831.48
442.728	7714.63
443.098	8032.16
443.468	8197.27
443.838	8522.42
444.207	8651.97
444.577	8812
444.946	8773.9
445.316	8794.22
445.685	8743.42
446.055	8865.35
446.424	8756.12
446.793	8641.81
447.163	8631.65
447.532	8540.2
447.901	8235.38
448.27	8331.9
448.639	7859.42
449.008	7717.17
449.377	7290.42
449.746	7112.6
450.115	6779.83
450.484	6574.08
450.853	6299.73
451.221	5939.02
451.59	5784.07
451.959	5403.04
452.327	5276.03
452.696	5006.76
453.065	4745.12
453.433	4483.48
453.801	4364.09
454.17	4168.49
454.538	4044.02
454.907	3751.9
455.275	3640.13
455.643	3495.34
456.011	3365.78
456.379	3269.26
456.747	3203.21
457.115	3142.25
457.483	3086.36
457.851	2994.91
458.219	2789.16
458.587	2842.5
458.955	2654.52
459.323	2718.03
459.69	2651.98
460.058	2535.13
460.426	2596.1
460.793	2486.87
461.161	2464.01
461.528	2430.99
461.896	2509.73
462.263	2265.87
462.631	2347.16
462.998	2342.08
463.365	2207.45
463.732	2105.84
464.1	2095.68
464.467	2110.92
464.834	1940.72
465.201	2024.55
465.568	1821.33
465.935	1928.02
466.302	1864.52
466.669	1790.85
467.035	1816.25
467.402	1719.73
467.769	1752.75
468.136	1671.46
468.502	1638.44
468.869	1549.53
469.235	1607.96
469.602	1549.53
469.968	1427.6
470.335	1470.78
470.701	1422.52
471.067	1399.66
471.434	1473.32
471.8	1320.91
472.166	1325.99
472.532	1419.98
472.898	1290.43
473.264	1323.45
473.63	1348.85
473.996	1315.83
474.362	1275.19
474.728	1353.93
475.094	1303.13
475.46	1244.71
